Characteristic value was written successfully
Notification handle = 0x0011 value: e8 9d 1e fe 8b 00 e8 04 09 01 49 00 97 fe 04 00 05 00 11 02 
Notification handle = 0x0011 value: ee 9d 39 fe f2 00 c9 04 f5 00 cf f9 84 fe f5 ff ea ff 0f 02 
Notification handle = 0x0011 value: f4 9d 12 ff 93 01 16 06 3b 02 35 f8 34 ff ef ff ad ff 2c 02 
Notification handle = 0x0011 value: fb 9d 3d 00 10 01 c8 04 ef 02 d5 fa b9 00 e4 ff 90 ff 3f 02 
Notification handle = 0x0011 value: 01 9e cb 00 a3 00 02 04 77 04 44 fa 89 01 ce ff 78 ff 4b 02 
Notification handle = 0x0011 value: 07 9e a1 01 13 01 13 03 e6 03 f6 f6 64 09 e3 ff 44 ff 7a 02 
Notification handle = 0x0011 value: 0d 9e 54 02 a9 00 6c 02 3e 04 0f fc e3 07 11 00 36 ff 8f 02 
Notification handle = 0x0011 value: 14 9e 48 02 fd 00 21 02 ff 01 51 fe 53 07 32 00 35 ff 98 02 
Notification handle = 0x0011 value: 1a 9e df 01 40 00 87 02 bb 02 e5 02 c5 05 4f 00 45 ff 81 02 
Notification handle = 0x0011 value: 20 9e b5 01 fd ff e8 02 75 fe b6 04 97 06 6e 00 63 ff 6e 02 
Notification handle = 0x0011 value: 26 9e 1c 01 d1 ff 22 03 f3 fe b4 04 87 07 89 00 90 ff 5a 02 
Notification handle = 0x0011 value: 2d 9e e4 00 41 ff b6 03 b5 fe a3 05 43 06 a4 00 c6 ff 51 02 
Notification handle = 0x0011 value: 33 9e e0 00 ab fe 45 04 87 ff dc 01 a6 03 b8 00 ef ff 5c 02 
Notification handle = 0x0011 value: 39 9e d9 02 fc ff ef 04 85 05 5b fc 65 fe c4 00 f8 ff 59 02 
Notification handle = 0x0011 value: 3f 9e 4d 01 7d 00 0b 04 58 06 60 fd d6 fd 97 00 d8 ff 4a 02 
Notification handle = 0x0011 value: 46 9e 81 01 b7 ff 48 02 ce 05 23 ff b3 02 80 00 db ff 38 02 
Notification handle = 0x0011 value: 4c 9e 88 00 74 00 46 04 4a fc 21 06 78 00 85 00 2a 00 2d 02 
Notification handle = 0x0011 value: 52 9e a0 ff cc ff 50 04 11 00 2b 00 47 00 ac 00 51 00 3b 02 
Notification handle = 0x0011 value: 58 9e 0c 00 54 00 fa 03 15 00 f5 ff dc 00 a7 00 53 00 3c 02 
Notification handle = 0x0011 value: 5f 9e 9e ff c6 ff 0e 04 f8 ff 2a 00 1a 00 af 00 57 00 42 02 
Notification handle = 0x0011 value: 65 9e e2 ff e4 ff ff 03 09 00 06 00 08 00 a7 00 50 00 44 02 
Notification handle = 0x0011 value: 6b 9e f5 ff ef ff f5 03 14 00 ec ff 07 00 a9 00 51 00 3c 02 
Notification handle = 0x0011 value: 71 9e f0 ff e9 ff f8 03 14 00 ee ff 07 00 a9 00 59 00 3e 02 
Notification handle = 0x0011 value: 78 9e f5 ff ef ff f5 03 14 00 ee ff 07 00 a9 00 5a 00 3b 02 
Notification handle = 0x0011 value: 7e 9e f8 ff eb ff f8 03 14 00 ee ff 07 00 a9 00 59 00 3e 02 
Notification handle = 0x0011 value: 84 9e f4 ff ef ff f7 03 13 00 ee ff 08 00 a4 00 57 00 3f 02 
Notification handle = 0x0011 value: 8a 9e f0 ff ec ff f5 03 14 00 ee ff 07 00 a9 00 53 00 3c 02 
Notification handle = 0x0011 value: 91 9e fa ff f0 ff f4 03 13 00 ee ff 08 00 b0 00 57 00 39 02 
Notification handle = 0x0011 value: 97 9e f7 ff ee ff f5 03 13 00 ee ff 07 00 aa 00 50 00 38 02 
Notification handle = 0x0011 value: 9d 9e f1 ff fb ff 72 03 10 00 eb ff 07 00 aa 00 50 00 3c 02 
Notification handle = 0x0011 value: a3 9e f8 ff d0 ff ae 03 16 00 f3 ff 07 00 ac 00 51 00 39 02 
Notification handle = 0x0011 value: aa 9e ec ff f0 ff f0 03 16 00 f0 ff 09 00 af 00 53 00 3c 02 
Notification handle = 0x0011 value: b0 9e f8 ff ed ff 0d 04 12 00 ef ff 07 00 ac 00 4e 00 3e 02 
Notification handle = 0x0011 value: b6 9e 00 00 e7 ff 08 04 15 00 ee ff 07 00 ad 00 53 00 3e 02 
Notification handle = 0x0011 value: bc 9e ef ff f2 ff 00 04 15 00 ee ff 07 00 a9 00 54 00 44 02 
Notification handle = 0x0011 value: c3 9e ee ff e5 ff fc 03 12 00 ee ff 08 00 ad 00 53 00 41 02 
Notification handle = 0x0011 value: c9 9e fe ff ee ff f7 03 13 00 ee ff 09 00 a7 00 51 00 38 02 
Notification handle = 0x0011 value: cf 9e fa ff f3 ff f5 03 12 00 ee ff 09 00 ad 00 56 00 38 02 
Notification handle = 0x0011 value: d5 9e ef ff e7 ff f5 03 13 00 ee ff 07 00 aa 00 57 00 3c 02 
Notification handle = 0x0011 value: dc 9e f7 ff f0 ff f6 03 13 00 ee ff 08 00 b0 00 51 00 38 02 
Notification handle = 0x0011 value: e2 9e fb ff ed ff f8 03 13 00 ee ff 08 00 a9 00 53 00 3e 02 
Notification handle = 0x0011 value: e8 9e f4 ff ec ff f6 03 14 00 ef ff 07 00 a7 00 54 00 42 02 
Notification handle = 0x0011 value: ee 9e f5 ff ed ff f9 03 13 00 ee ff 07 00 aa 00 53 00 41 02 
Notification handle = 0x0011 value: f5 9e f7 ff ed ff f8 03 14 00 ee ff 08 00 ac 00 50 00 41 02 
Notification handle = 0x0011 value: fb 9e f9 ff f0 ff f7 03 13 00 ee ff 07 00 af 00 51 00 39 02 
Notification handle = 0x0011 value: 01 9f f6 ff eb ff fc 03 12 00 ef ff 08 00 a9 00 4d 00 36 02 
Notification handle = 0x0011 value: 07 9f f2 ff ef ff f7 03 13 00 ee ff 08 00 b0 00 56 00 3c 02 
Notification handle = 0x0011 value: 0e 9f f8 ff ed ff f8 03 12 00 ee ff 08 00 a7 00 56 00 41 02 
Notification handle = 0x0011 value: 14 9f fa ff ee ff f4 03 14 00 ee ff 08 00 a7 00 54 00 3e 02 
Notification handle = 0x0011 value: 1a 9f f3 ff ed ff f7 03 12 00 ef ff 08 00 a9 00 59 00 36 02 
Notification handle = 0x0011 value: 20 9f f5 ff ec ff fa 03 13 00 ee ff 08 00 b0 00 51 00 3c 02 
Notification handle = 0x0011 value: 27 9f fa ff ef ff f9 03 13 00 ee ff 07 00 af 00 54 00 3c 02 
Notification handle = 0x0011 value: 2d 9f f6 ff ee ff f8 03 12 00 ef ff 07 00 a4 00 57 00 3c 02 
Notification handle = 0x0011 value: 33 9f f4 ff ef ff f9 03 12 00 ee ff 07 00 a9 00 59 00 38 02 
Notification handle = 0x0011 value: 39 9f f9 ff eb ff fb 03 12 00 ee ff 08 00 aa 00 54 00 3c 02 
Notification handle = 0x0011 value: 40 9f f7 ff ee ff f8 03 13 00 ee ff 08 00 aa 00 56 00 3f 02 
Notification handle = 0x0011 value: 46 9f f6 ff ef ff f8 03 12 00 ee ff 08 00 b3 00 5c 00 3e 02 
Notification handle = 0x0011 value: 4c 9f f6 ff eb ff f8 03 13 00 ee ff 08 00 af 00 56 00 3c 02 
Notification handle = 0x0011 value: 52 9f f6 ff f0 ff f6 03 13 00 ee ff 08 00 a6 00 4e 00 38 02 
Notification handle = 0x0011 value: 59 9f f7 ff ed ff f9 03 12 00 ee ff 08 00 aa 00 54 00 3c 02 
Notification handle = 0x0011 value: 5f 9f f6 ff ee ff f8 03 13 00 ee ff 08 00 af 00 51 00 3e 02 
Notification handle = 0x0011 value: 65 9f f4 ff ef ff f7 03 13 00 ee ff 07 00 ad 00 56 00 30 02 
Notification handle = 0x0011 value: 6b 9f f8 ff ed ff f9 03 12 00 ef ff 07 00 ad 00 56 00 3e 02 
Notification handle = 0x0011 value: 72 9f f7 ff ef ff f9 03 13 00 ee ff 08 00 b2 00 50 00 38 02 
Notification handle = 0x0011 value: 78 9f f5 ff ed ff f9 03 12 00 ee ff 09 00 a7 00 56 00 3f 02 
Notification handle = 0x0011 value: 7e 9f f6 ff ee ff f8 03 13 00 ee ff 08 00 af 00 57 00 41 02 
Notification handle = 0x0011 value: 84 9f f7 ff ee ff f8 03 13 00 ee ff 08 00 b0 00 54 00 38 02 
Notification handle = 0x0011 value: 8b 9f f7 ff ee ff f7 03 12 00 ef ff 08 00 ac 00 54 00 42 02 
Notification handle = 0x0011 value: 91 9f f6 ff ef ff f8 03 12 00 ee ff 08 00 ad 00 59 00 3e 02 
Notification handle = 0x0011 value: 97 9f f7 ff ed ff f9 03 12 00 ee ff 08 00 a3 00 53 00 3f 02 
Notification handle = 0x0011 value: 9d 9f f7 ff ef ff fa 03 13 00 ef ff 08 00 a7 00 54 00 3c 02 
Notification handle = 0x0011 value: a4 9f f5 ff ed ff fa 03 13 00 ee ff 08 00 aa 00 54 00 39 02 
Notification handle = 0x0011 value: aa 9f f5 ff ee ff f8 03 13 00 ef ff 08 00 b0 00 59 00 3e 02 
Notification handle = 0x0011 value: b0 9f f6 ff ee ff f8 03 12 00 ef ff 08 00 af 00 4e 00 3b 02 
Notification handle = 0x0011 value: b6 9f f6 ff ed ff f9 03 12 00 ee ff 08 00 b2 00 50 00 3b 02 
Notification handle = 0x0011 value: bd 9f f7 ff ee ff f9 03 12 00 ee ff 08 00 af 00 51 00 3e 02 
Notification handle = 0x0011 value: c3 9f f6 ff f0 ff f8 03 12 00 ee ff 09 00 af 00 4e 00 45 02 
Notification handle = 0x0011 value: c9 9f f6 ff ed ff fb 03 12 00 ef ff 08 00 b3 00 56 00 3b 02 
Notification handle = 0x0011 value: cf 9f f7 ff ee ff f8 03 13 00 ee ff 08 00 ad 00 4b 00 38 02 
Notification handle = 0x0011 value: d6 9f f7 ff ee ff f7 03 12 00 ee ff 08 00 a7 00 50 00 3e 02 
Notification handle = 0x0011 value: dc 9f f5 ff ee ff f7 03 12 00 ef ff 08 00 a9 00 54 00 38 02 
Notification handle = 0x0011 value: e2 9f f6 ff ed ff f8 03 13 00 ee ff 08 00 af 00 4e 00 44 02 
Notification handle = 0x0011 value: e8 9f f7 ff ef ff f9 03 12 00 ef ff 08 00 b3 00 56 00 3b 02 
Notification handle = 0x0011 value: ef 9f f6 ff ed ff f9 03 12 00 ef ff 08 00 ac 00 4d 00 38 02 
Notification handle = 0x0011 value: f5 9f f6 ff ee ff f7 03 12 00 ee ff 08 00 a7 00 54 00 38 02 
Notification handle = 0x0011 value: fb 9f f6 ff ee ff f7 03 12 00 ee ff 08 00 a9 00 56 00 3c 02 
Notification handle = 0x0011 value: 01 a0 f8 ff ed ff f8 03 13 00 ee ff 08 00 a9 00 57 00 38 02 
Notification handle = 0x0011 value: 08 a0 f6 ff f0 ff f8 03 13 00 ef ff 08 00 af 00 59 00 41 02 
Notification handle = 0x0011 value: 0e a0 f5 ff ed ff fb 03 12 00 ef ff 07 00 a4 00 59 00 33 02 
Notification handle = 0x0011 value: 14 a0 f8 ff ee ff f8 03 12 00 ee ff 08 00 af 00 50 00 39 02 
Notification handle = 0x0011 value: 1a a0 f7 ff ee ff f9 03 12 00 ef ff 08 00 bb 00 54 00 3b 02 
Notification handle = 0x0011 value: 21 a0 f5 ff ee ff f9 03 12 00 ee ff 08 00 b2 00 54 00 39 02 
